index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,accommodates,elev,entire_home_apt,hotel_room,private_room,shared_room
45798,48801839,"Airy 1BR w/ Elevator, steps from Jardin du Luxembourg, by Blueground",314994947,Blueground,Panthéon,48.845581,2.344118,Entire home/apt,117,31,0,93,151,0,2,True,1,0,0,0
45799,48802180,Appartement calme avec balcon & jardin exposé sud,313044734,Alexandre,Opéra,48.87703,2.3286,Entire home/apt,100,365,0,6,90,0,2,False,1,0,0,0
45802,48808593,Cosy room in huge and happy co-living Loft,34145354,Morgane,Reuilly,48.84797,2.42475,Private room,21,2,4,1,8,4,2,False,0,0,1,0
45803,48816458,Charmant appartement Parisien,4181660,Kim,Reuilly,48.84721,2.38358,Entire home/apt,110,365,0,2,89,0,4,False,1,0,0,0
45804,48817268,GuestReady - Chic and Luminous Apartment in the center of Paris,402191311,GuestReady,Palais-Bourbon,48.8547,2.32477,Entire home/apt,397,7,2,250,7,2,4,False,1,0,0,0
45805,48817653,Charming & Elegant apartment Champs-Élysées,273797104,Bahaa,Élysée,48.87048,2.30666,Entire home/apt,150,1,0,6,49,0,4,False,1,0,0,0
45806,48817819,Magnifique Appartement 2BR/6P - Heart of Paris SD1,222375907,Arnaud & Gary,Bourse,48.86692,2.35083,Entire home/apt,214,2,3,30,342,3,6,False,1,0,0,0
45807,48818298,Charming studio in Champs-Élysées,273797104,Bahaa,Élysée,48.86683,2.31,Entire home/apt,150,1,0,6,45,0,2,False,1,0,0,0
45808,48818854,Magnifique Studio 4P - Heart of Paris SD2,222375907,Arnaud & Gary,Bourse,48.86707,2.35288,Entire home/apt,115,2,5,30,343,5,4,False,1,0,0,0
45809,48819127,Deluxe Flat 4P - Heart of Paris SD3,222375907,Arnaud & Gary,Bourse,48.86855,2.35064,Entire home/apt,180,2,0,30,337,0,4,False,1,0,0,0
45810,48819236,Lovely Studio 2P - Heartof Paris SD4,222375907,Arnaud & Gary,Bourse,48.86695,2.35199,Entire home/apt,115,2,0,30,347,0,2,False,1,0,0,0
45811,48819275,GuestReady - Bright and Cozy 1BR Apt next to Ranelagh Station,402191311,GuestReady,Passy,48.85669,2.27003,Entire home/apt,49,30,0,250,1,0,2,False,1,0,0,0
45812,48819452,Cosy Studio 2P - Heart Of Paris SD5,222375907,Arnaud & Gary,Bourse,48.86903,2.3506,Entire home/apt,115,2,0,30,342,0,2,False,1,0,0,0
45813,48819609,Charming Studio 2P - Heart of Paris SD6,222375907,Arnaud & Gary,Bourse,48.86774,2.35057,Entire home/apt,115,2,1,30,341,1,2,False,1,0,0,0
45814,48819730,Beautiful Studio 2P - Heart of Paris SD7,222375907,Arnaud & Gary,Bourse,48.86697,2.35255,Entire home/apt,115,2,1,30,346,1,2,False,1,0,0,0
45815,48820026,Design Studio 2P - Heart of Paris SD8,222375907,Arnaud & Gary,Bourse,48.86845,2.35056,Entire home/apt,130,2,0,30,344,0,2,False,1,0,0,0
45816,48820103,Studio spacieux prés de Père Lachaise,382563617,Sherif,Ménilmontant,48.85963,2.3908,Entire home/apt,43,3,2,2,133,2,2,False,1,0,0,0
45817,48820164,Sky View Studio 2P - Heart of Paris SD9,222375907,Arnaud & Gary,Bourse,48.86889,2.35086,Entire home/apt,130,2,1,30,344,1,2,False,1,0,0,0
45819,48820502,Premium Studio 2P - Heart of Paris SD10,222375907,Arnaud & Gary,Bourse,48.86759,2.35067,Entire home/apt,130,2,0,30,344,0,2,False,1,0,0,0
45820,48820666,Luxury Bright Flat 4P - Heart of Paris SD11,222375907,Arnaud & Gary,Bourse,48.86871,2.35085,Entire home/apt,180,2,0,30,344,0,4,False,1,0,0,0
45821,48823501,A SHORT WALK TO MUSEE D'ORSAY,193397737,Mtp,Luxembourg,48.85409,2.33721,Entire home/apt,185,30,0,61,144,0,4,True,1,0,0,0
45822,48825684,Luxury Apartment in Marais - New Place III,17037121,My BNB Manager,Popincourt,48.86038,2.36998,Entire home/apt,154,2,5,173,364,5,4,False,1,0,0,0
45823,48826284,Luxury Apartment in Marais - New Place IV,17037121,My BNB Manager,Popincourt,48.85861,2.37022,Entire home/apt,182,2,4,173,364,4,6,False,1,0,0,0
45824,48826682,Luxury Apartment in Marais - New Place V,17037121,My BNB Manager,Popincourt,48.85822,2.37008,Entire home/apt,182,2,2,173,362,2,6,False,1,0,0,0
45825,48828924,un 2 pièces au Charme Haussmannien,66695576,Papito,Vaugirard,48.83641,2.2912,Entire home/apt,64,365,0,1,364,0,2,False,1,0,0,0
45826,48829022,Bel appartement haussmannien,27003976,Sylvain,Observatoire,48.82353,2.32379,Entire home/apt,80,5,4,1,336,4,4,False,1,0,0,0
45828,48838015,Magnifique Apt à EUROPE - St LAZARE - Menage Pro,3031645,Anne Laure,Élysée,48.8781,2.32085,Entire home/apt,340,2,3,1,93,3,6,False,1,0,0,0
45830,48840115,Luxury duplex in the center of Paris  Best area 5+,17037121,My BNB Manager,Entrepôt,48.87128,2.3485,Entire home/apt,135,2,2,173,352,2,4,False,1,0,0,0
45831,48840363,Deux pièces centre Paris à deux pas des invalides,321488141,Barrier,Palais-Bourbon,48.86071,2.30993,Entire home/apt,105,365,0,1,90,0,2,False,1,0,0,0
45832,48840535,Entire house for you in Paris. Quiet courtyard ✯✯✯,31665337,Claire,Vaugirard,48.84096,2.29566,Private room,74,2,6,1,22,6,1,False,0,0,1,0
45834,48840835,Charming apartment - 2BR/8P - Bercy / Accor Arena,373582561,Check My Guest,Reuilly,48.83733,2.3841,Entire home/apt,123,1,2,94,323,2,8,False,1,0,0,0
45836,48844798,"Pedro, Grand studio alcôve avec Terrasse plein Sud",336826561,Pierre Emmanuel,Vaugirard,48.84291,2.31806,Entire home/apt,52,30,1,52,244,1,2,False,1,0,0,0
45837,48846241,2 pièces typiquement parisien - Porte Maillot,12982469,Gary & Team,Batignolles-Monceau,48.88129,2.28794,Entire home/apt,119,28,0,7,345,0,4,False,1,0,0,0
45839,48848602,Magnificent 3BDR - Tour Eiffel / Dupleix - BAIL MOBILITE,325882341,Checkmyguest,Vaugirard,48.85078,2.29152,Entire home/apt,160,30,1,103,3,1,6,False,1,0,0,0
45840,48855102,Studio indépendant avec une vue sur la Tour Eiffel,356597979,Miguel Angel,Élysée,48.87228,2.31648,Private room,50,2,19,1,191,19,2,False,0,0,1,0
45841,48857340,Magnifique studio 4P - Alexandre Dumas - 1,373582561,Check My Guest,Ménilmontant,48.85571,2.39633,Entire home/apt,79,1,10,94,336,10,4,False,1,0,0,0
45842,48857848,Charmant deux pièces proche Père Lachaise,5559271,Martin,Ménilmontant,48.8684,2.39668,Entire home/apt,65,30,0,1,184,0,2,False,1,0,0,0
45844,48858378,Typical 3BDR flat in Auteuil / 16e  MOBILITY LEASE,325882341,Checkmyguest,Passy,48.85098,2.26855,Entire home/apt,300,30,0,103,340,0,12,False,1,0,0,0
45847,48859223,ST PAUL / BASTILLE DEUX PIECES LUMINEUX ET CALME,193397737,Mtp,Hôtel-de-Ville,48.8538,2.3612,Entire home/apt,100,30,1,61,291,1,4,False,1,0,0,0
45848,48859302,"Old World Charm, Champs Elysees Luxury Free Cruise",1026531,Jennifer,Batignolles-Monceau,48.88001,2.2921,Entire home/apt,180,5,0,7,10,0,4,False,1,0,0,0
45849,48859318,"Roxane, 2 chambres dont une en souplex Paris 14è",789620,Charlotte,Observatoire,48.83214,2.32329,Entire home/apt,200,3,3,33,69,3,6,False,1,0,0,0
45850,48860448,"Cosy, Quiet Flat on a Lively Local Market Street",3764048,Nora,Élysée,48.8806,2.31713,Entire home/apt,120,365,0,1,181,0,2,False,1,0,0,0
45851,48861717,"Coupelle, Studio moderne Balcon vue Tour Eiffel",336826561,Pierre Emmanuel,Vaugirard,48.84132,2.31511,Entire home/apt,48,30,1,52,136,1,2,False,1,0,0,0
45852,48862675,Convention/Montparnasse : Cosy Studio 2P,371905360,David,Vaugirard,48.83085,2.30521,Entire home/apt,68,1,2,7,338,2,2,False,1,0,0,0
45853,48864505,Studio Turenne,394150837,Mark,Temple,48.86096,2.36555,Entire home/apt,71,3,1,1,241,1,2,False,1,0,0,0
45855,48871682,Beautiful Marais 1 BD Design Apt - Bail Mobilité,394211859,David,Hôtel-de-Ville,48.85789,2.35803,Entire home/apt,142,30,0,1,91,0,4,False,1,0,0,0
45856,48875735,NEW- Jacuzzi Suite - Center Paris,402191311,GuestReady,Entrepôt,48.87108,2.35048,Entire home/apt,107,3,18,250,321,18,2,False,1,0,0,0
45857,48877613,Loft with Fantastic Views,389511842,Muhammad,Buttes-Montmartre,48.88516,2.33024,Entire home/apt,350,365,1,2,181,1,6,False,1,0,0,0
45858,48877704,Large apartment - 3 B - Cambronne/Eiffel Tower,60535806,Alexandra,Vaugirard,48.84972,2.30058,Entire home/apt,110,60,0,1,183,0,5,True,1,0,0,0
45859,48878394,Studio 16m2 à 100 m des Champs Elysées,42713633,Thomas,Passy,48.87417,2.29041,Entire home/apt,38,365,0,1,168,0,2,False,1,0,0,0
45861,48886856,Little Jungle in the City of Love,168064,Alvin,Popincourt,48.86915,2.37271,Private room,56,1,3,2,354,3,2,False,0,0,1,0
45863,48896156,Duplex cosy et lumineux rue Saint Honoré,59186679,Sarah,Louvre,48.86086,2.34024,Entire home/apt,90,1,12,1,235,12,3,False,1,0,0,0
45864,48897583,Jolie studette en plein centre de Paris,142203390,Angéli,Temple,48.85973,2.35876,Entire home/apt,79,2,5,2,319,5,2,False,1,0,0,0
45865,48899785,Studio à deux pas de Montmartre,164602065,Gema,Buttes-Montmartre,48.88569,2.35067,Entire home/apt,50,2,5,1,191,5,2,False,1,0,0,0
45866,48901035,Studio Cosy Paris 10ème Canal St Martin,65934074,Matthis,Buttes-Chaumont,48.8847,2.36902,Entire home/apt,59,2,11,1,191,11,2,False,1,0,0,0
45867,48909046,"Bright, Quiet and Airy place in Paris",271579435,Celine,Buttes-Chaumont,48.89451,2.38338,Entire home/apt,58,2,0,2,70,0,2,False,1,0,0,0
45868,48909418,Charmant deux pièces au coeur de Paris 11ème,33368706,Marie,Popincourt,48.86072,2.38298,Entire home/apt,52,3,5,1,11,5,3,False,1,0,0,0
45869,48909830,Eiffel Tower Apartment,371020137,Paris,Vaugirard,48.84552,2.30377,Entire home/apt,60,1,28,1,70,28,2,False,1,0,0,0
45871,48913494,Studio à coté de Cathédrale de Notre Dame de Paris,248057702,Bin&Jia,Panthéon,48.85255,2.34377,Private room,52,1,33,1,7,33,2,False,0,0,1,0
45872,48914277,Modern & quite apartment in the 9th,10542626,Rens,Opéra,48.88069,2.34261,Entire home/apt,82,3,3,1,4,3,2,False,1,0,0,0
45873,48914657,Studio 28m2 calme à deux pas de l'arrêt Villiers,154600786,Quentin,Batignolles-Monceau,48.8833,2.31568,Entire home/apt,41,7,2,1,76,2,2,False,1,0,0,0
45874,48914997,appartement 2 chambres un salon 45m2 Gare de Lyon,394537272,Henri,Reuilly,48.84594,2.37157,Entire home/apt,78,4,3,1,345,3,4,False,1,0,0,0
45875,48916647,Cosy studio proche de l'arc de triomphe (au calme),6125668,Virginie,Batignolles-Monceau,48.87956,2.28953,Entire home/apt,53,365,0,1,364,0,2,False,1,0,0,0
45876,48916840,Charmant appartement parisien proche Tour Eiffel,133215267,Audrey,Vaugirard,48.84703,2.30367,Entire home/apt,140,2,9,1,77,9,4,False,1,0,0,0
45877,48918390,MIGNON STUDIO proximité Porte d’Auteuil,394569058,Jonathan,Passy,48.84866,2.259,Entire home/apt,40,3,13,1,118,13,2,False,1,0,0,0
45878,48923461,Petit studio tout confort proche Gare de l’Est,82867805,Victoria,Entrepôt,48.87542,2.35566,Entire home/apt,40,30,0,1,91,0,1,False,1,0,0,0
45879,48926153,Design apartment - Near Grands Boulevards,37120623,Tom,Entrepôt,48.87194,2.34847,Entire home/apt,160,2,4,1,42,4,2,True,1,0,0,0
45881,48929581,Spacious& authentic artist flat heart of Paris 4P,394651140,Diane & Deborah,Opéra,48.87197,2.34068,Entire home/apt,200,2,3,3,355,3,4,False,1,0,0,0
45882,48932091,Cute Market Street BRIGHT & MODERN,6792,Ryan Of Cobblestone,Temple,48.86223,2.35279,Entire home/apt,166,5,0,8,11,0,4,False,1,0,0,0
45883,48932161,Studio des Batignolles,16235007,Anne,Batignolles-Monceau,48.88277,2.31635,Entire home/apt,55,3,7,1,3,7,2,False,1,0,0,0
45884,48932680,Spacieux Logement - 8 personnes - Paris Centre,339800011,Yohann & Celine,Temple,48.86761,2.3534,Entire home/apt,280,365,0,4,335,0,8,False,1,0,0,0
45888,48948853,GuestReady - Humble Apartment near Montparnasse,402191311,GuestReady,Observatoire,48.84009,2.32237,Entire home/apt,59,2,1,250,21,1,2,False,1,0,0,0
45889,48949988,BAIL MOBLITE Appart 1 chambre au Cœur du Marais,329574073,Sebastian,Hôtel-de-Ville,48.85866,2.35843,Entire home/apt,127,30,0,6,264,0,4,False,1,0,0,0
45890,48951004,"180 Suite Steph, Great apartment, Central Paris",26981054,Cédric,Popincourt,48.8617,2.38104,Entire home/apt,160,2,17,69,328,17,8,False,1,0,0,0
45891,48952080,Charming studio at the corner of Place Vendome,319253686,Melanie,Louvre,48.8657,2.32821,Entire home/apt,50,30,0,2,261,0,2,False,1,0,0,0
45892,48953834,Studio charmant et atypique vue sur le Sacré Coeur,394323759,Luna,Buttes-Montmartre,48.89053,2.35918,Entire home/apt,50,2,6,1,69,6,2,False,1,0,0,0
45893,48954803,"FANTASTIC view,vista, Aussichten,vue OF PARIS.",372024873,Mathieu,Vaugirard,48.83543,2.30778,Entire home/apt,133,1,10,1,21,10,2,False,1,0,0,0
45894,48956366,"Studio , quartier Unesco , Invalides Tour Eiffel.",391629620,Art,Vaugirard,48.8493908595247,2.3031379952660944,Entire home/apt,100,4,0,5,322,0,2,False,1,0,0,0
45895,48957762,Cosy studio Paris 16 métro Exelmans,248731828,Michael,Passy,48.83943,2.26442,Entire home/apt,47,1,9,4,86,9,1,False,1,0,0,0
45896,48958515,"Appartement très calme et soigné, au cœur de Paris",394868686,Jerome,Palais-Bourbon,48.85667,2.30595,Entire home/apt,51,1,13,1,191,13,3,False,1,0,0,0
45897,48964082,Cosy apartment with terrace,68895860,Lena,Popincourt,48.84957,2.39172,Entire home/apt,90,2,3,1,9,3,2,False,1,0,0,0
45898,48966679,Bel appartement parisien à Auteuil,1602690,Host In Paris,Passy,48.84675,2.26171,Entire home/apt,195,7,1,37,346,1,5,False,1,0,0,0
45899,48966692,Beautiful central flat with balcony,13724561,Albane,Opéra,48.87916,2.34904,Entire home/apt,100,1,12,1,191,12,3,False,1,0,0,0
45900,48966900,Cosy & cute duplex in the heart of Montmartre 2/4P,105156352,Diane,Buttes-Montmartre,48.88585,2.34655,Entire home/apt,105,1,18,5,328,18,4,False,1,0,0,0
45901,48968165,Parisian flat with balcony near Montmartre,8981733,Alexandre,Buttes-Montmartre,48.89135,2.34428,Entire home/apt,94,3,0,1,283,0,3,True,1,0,0,0
45904,48970451,Beautiful apartment in the heart of Montmartre,394957302,Emmanuelle,Buttes-Montmartre,48.88915,2.34164,Entire home/apt,154,1,5,1,191,5,4,True,1,0,0,0
45905,48971569,Superb bright apt in the heart of the MARAIS,394965989,Guillaume,Hôtel-de-Ville,48.859,2.35156,Entire home/apt,250,1,7,1,13,7,6,True,1,0,0,0
45906,48971783,"Chambre d'hôte Paris Marais - ""Assia et Nathalie""",371748751,Assia,Temple,48.85789,2.36187,Private room,151,2,1,2,295,1,2,False,0,0,1,0
45908,48972737,Spacieux Logement - 10 personnes - Climatisation,339800011,Yohann & Celine,Entrepôt,48.86953,2.35412,Entire home/apt,295,365,0,4,343,0,10,False,1,0,0,0
45909,48975396,"Cozy and bright apartment in the 18th, Paris",291007369,Luckey,Buttes-Montmartre,48.8927,2.34924,Entire home/apt,66,2,3,500,3,3,2,False,1,0,0,0
45910,48975792,Studette cosy sur Paris 13,311315496,Yassin,Gobelins,48.83121,2.36907,Entire home/apt,50,3,9,2,191,9,2,False,1,0,0,0
45911,48976104,Charmant et cosy T2 - à 2 pas de la Tour Eiffel,362954313,Kirane,Vaugirard,48.84813,2.28907,Entire home/apt,55,30,0,1,80,0,4,False,1,0,0,0
45913,48978926,Sunny and quiet bedroom around the Eiffel tower,91836425,Stephane,Palais-Bourbon,48.85373,2.29818,Private room,59,5,20,2,67,20,2,True,0,0,1,0
45915,48983396,Calme et lumière à Paris 55M2 entre Eiffel Elysées,395058962,Carole,Passy,48.84943,2.2658,Entire home/apt,69,30,0,3,43,0,4,False,1,0,0,0
45916,48986408,Beau studio étudiants / pros pour mobilité,328081920,Audrey,Palais-Bourbon,48.85856,2.30853,Entire home/apt,45,30,0,5,253,0,2,False,1,0,0,0
45917,48988293,Cosy Room | Hôtel Vinci Due & Spa,395086374,Hôtel Vinci,Palais-Bourbon,48.85827,2.33089,Private room,263,1,0,4,281,0,2,False,0,0,1,0
45918,48989933,Classic Room | Hôtel Vinci Due & Spa,395086374,Hôtel Vinci,Palais-Bourbon,48.85827,2.33089,Private room,303,1,0,4,299,0,2,False,0,0,1,0
45919,48990233,Superior Room | Hôtel Vinci Due & Spa,395086374,Hôtel Vinci,Palais-Bourbon,48.85827,2.33089,Private room,343,1,0,4,303,0,2,False,0,0,1,0
45920,48990414,Connecting Rooms | Hôtel Vinci Due & Spa,395086374,Hôtel Vinci,Palais-Bourbon,48.85827,2.33089,Private room,676,1,0,4,287,0,4,False,0,0,1,0
45921,48991765,MAGNIFIQUE APPARTEMENT CHAMPS ELYSEES 2 CHAMBRES,395110999,Olivia,Élysée,48.87039,2.31242,Entire home/apt,104,92,0,1,229,0,4,False,1,0,0,0
45922,48996661,Stylish city center studio close to Arc of Triumph,44776977,Fabio,Batignolles-Monceau,48.88495,2.30738,Entire home/apt,45,30,0,1,129,0,2,False,1,0,0,0
45923,48999797,Perfect Pied-à-Terre in Paris  6 by Buci Market,2575917,Patrick,Luxembourg,48.85456,2.33955,Entire home/apt,85,30,0,24,53,0,2,False,1,0,0,0
45925,49004695,Magnificent cozy apartment - 4P - Eiffel Tower,178255593,Batel,Passy,48.86073,2.28364,Entire home/apt,163,1,18,1,252,18,4,False,1,0,0,0
45926,49005496,❤️ Studio dernier étage Jules Joffrin,143283423,Julie-Anne,Buttes-Montmartre,48.89408,2.3383,Entire home/apt,50,90,0,6,149,0,2,False,1,0,0,0
45930,49010357,A Spacious & Luminous 3-BR in Montorgueil,11593703,Pick A Flat,Bourse,48.86857,2.34324,Entire home/apt,341,2,12,62,191,12,8,False,1,0,0,0
45932,49011909,Logement de charme à 15 mn de Montmartre,24284378,Marine,Élysée,48.88235,2.32417,Entire home/apt,90,5,1,1,56,1,2,False,1,0,0,0
45933,49020083,"Chiquito house, a lovely apartment in Montmartre",21421264,Hyawatta,Buttes-Montmartre,48.88926,2.34835,Entire home/apt,79,2,18,1,166,18,2,False,1,0,0,0
45934,49021473,Appartement proche Arc de Triomphe,141002360,Eric,Passy,48.87363,2.28858,Entire home/apt,39,3,1,1,22,1,2,False,1,0,0,0
45935,49022095,BEST DEAL in the MARAIS - Spacious 45m² - Sleeps 4,362533420,Namien,Temple,48.86169,2.36562,Entire home/apt,124,30,7,1,201,7,4,True,1,0,0,0
45937,49025561,Rare apartment in the heart of the Marais,291007369,Luckey,Hôtel-de-Ville,48.84733,2.36452,Entire home/apt,135,2,0,500,148,0,3,False,1,0,0,0
45938,49026836,À deux pas de la Tour Eiffel,385827287,Johann,Passy,48.85026,2.27385,Entire home/apt,90,2,0,1,140,0,2,False,1,0,0,0
45939,49027790,Montparnasse Studio,44549791,Nicolas,Observatoire,48.8323,2.32368,Entire home/apt,70,30,2,1,222,2,2,False,1,0,0,0
45940,49028338,"Appartement d'architecte, Paris centre- République",109866849,Nicolas,Ménilmontant,48.86966,2.38015,Entire home/apt,74,2,8,1,5,8,2,False,1,0,0,0
45941,49029828,Bel Appartement proche Métro,15596055,Xavier,Buttes-Chaumont,48.89318,2.37405,Entire home/apt,80,2,0,1,159,0,2,False,1,0,0,0
45942,49033406,on the good side of montmartre,389600408,Gaelle,Buttes-Montmartre,48.88755,2.34464,Entire home/apt,80,3,0,1,280,0,2,False,1,0,0,0
45944,49035248,2 pièces calme au coeur des Batignolles,71821995,Clément,Batignolles-Monceau,48.88525,2.31084,Entire home/apt,71,3,2,1,5,2,2,False,1,0,0,0
45945,49035794,"Charmant Appartement parisien, quartier d'Auteuil",395459435,Ines,Passy,48.85078,2.27206,Entire home/apt,116,1,5,1,315,5,4,False,1,0,0,0
45946,49036559,Appartement de Paris 2ème très bon état,65797773,Xin,Bourse,48.8648,2.35078,Private room,60,1,0,1,343,0,2,False,0,0,1,0
45947,49037362,66 - Atelier Fidélité Paris,56333610,Urban Flat In Paris,Entrepôt,48.87576,2.35632,Entire home/apt,312,1,5,133,365,5,10,False,1,0,0,0
45948,49037604,Chambre privée avec bureau dans le 12éme,1893949,Nathalie,Reuilly,48.84553,2.37983,Private room,50,1,14,1,194,14,1,False,0,0,1,0
45949,49043403,Studio quartier Père-Lachaise avec vue panoramique,15185109,Hugo,Popincourt,48.85738,2.39224,Entire home/apt,62,2,0,1,253,0,2,False,1,0,0,0
45950,49048352,"Appt cosy/moderne , quartier tranquille .",395576527,Pierre-Antoine,Batignolles-Monceau,48.88461,2.29508,Entire home/apt,95,2,0,1,149,0,4,False,1,0,0,0
45951,49049123,Lovely Flat quartier Latin,395581064,Davy,Panthéon,48.84704,2.35082,Entire home/apt,69,7,2,1,7,2,2,False,1,0,0,0
45952,49049170,☀︎ Cocooning + rooftop apartment ☀︎,50502817,WeHost,Buttes-Chaumont,48.87766,2.40553,Entire home/apt,98,3,7,61,5,7,3,True,1,0,0,0
45953,49049392,Beautiful 4P/1BR apartment in the heart of Paris,373582561,Check My Guest,Bourse,48.8695,2.35116,Entire home/apt,106,1,1,94,340,1,4,False,1,0,0,0
45954,49049961,Hôtel Baldi Paris - Proche Tour Eiffel - SINGLE,395078125,Hotel,Vaugirard,48.84575,2.30618,Private room,92,1,0,3,354,0,1,False,0,0,1,0
45955,49051424,Charmant cocon au cœur du quartier latin,395595817,Marie,Panthéon,48.84575,2.35163,Entire home/apt,56,1,40,1,191,40,2,False,1,0,0,0
45956,49052928,Cosy flat - 3P- Champs de Mars Tour Eiffel,373582561,Check My Guest,Vaugirard,48.84942,2.28953,Entire home/apt,79,1,2,94,335,2,3,False,1,0,0,0
45958,49055514,Appartement avec grand balcon,364128980,Aradiss&Eduardo,Ménilmontant,48.87216,2.40165,Entire home/apt,60,30,0,2,92,0,2,False,1,0,0,0
45959,49058287,Stylish and Cozy Designer Flat in the heart of Paris,219731813,Andrea,Temple,48.86622,2.35343,Entire home/apt,255,2,1,11,330,1,6,False,1,0,0,0
45961,49064306,Lovely flat close to Canal St-martin,40185074,Rafaël,Entrepôt,48.87629,2.36183,Entire home/apt,82,3,6,1,17,6,4,False,1,0,0,0
45962,49066531,Splendide 45m2 à deux pas du Marais,2950991,Marco,Popincourt,48.86233,2.37337,Entire home/apt,70,7,1,1,213,1,3,False,1,0,0,0
45963,49067103,Nice flat at a 8 min walk from the Eiffel Tower in Paris - Welkeys,125797498,Welkeys,Palais-Bourbon,48.85715,2.30686,Entire home/apt,100,2,7,33,189,7,3,False,1,0,0,0
45967,49069962,★ Splendid apartment - Paris 12 - 4 people ★,298296966,Nathalie,Reuilly,48.84897,2.38667,Entire home/apt,432,365,9,1,106,9,4,False,1,0,0,0
45968,49070137,ID 308 - Châtelet/Tour Saint-Jacques - Paris 1°,24495283,Giacomo,Louvre,48.85854,2.34816,Entire home/apt,100,30,1,46,262,1,4,False,1,0,0,0
